cod_uf,UF,ano,ordem,cod_causa,quantidade,descricao
24,Rio Grande do Norte,2010,4,V49,100,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2010,5,V89,99,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2010,6,X70,94,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2010,7,X59,87,Exposição a fatores não especificados
24,Rio Grande do Norte,2010,8,W74,54,Afogamento e submersão não especificados
24,Rio Grande do Norte,2010,9,V09,50,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2010,10,V23,39,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
24,Rio Grande do Norte,2011,1,X95,671,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
24,Rio Grande do Norte,2011,2,X99,140,Agressão por meio de objeto cortante ou penetrante
24,Rio Grande do Norte,2011,3,V29,132,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2011,4,X70,121,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2011,5,X93,89,Agressão por meio de disparo de arma de fogo de mão
24,Rio Grande do Norte,2011,6,V89,81,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2011,7,X59,64,Exposição a fatores não especificados
24,Rio Grande do Norte,2011,8,V49,62,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2011,9,W74,59,Afogamento e submersão não especificados
24,Rio Grande do Norte,2011,10,Y09,50,Agressão por meios não especificados
24,Rio Grande do Norte,2012,1,X95,742,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
24,Rio Grande do Norte,2012,2,X99,157,Agressão por meio de objeto cortante ou penetrante
24,Rio Grande do Norte,2012,3,V29,153,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2012,4,X70,129,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2012,5,X59,127,Exposição a fatores não especificados
24,Rio Grande do Norte,2012,6,V89,111,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2012,7,X93,77,Agressão por meio de disparo de arma de fogo de mão
24,Rio Grande do Norte,2012,8,V49,58,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2012,9,Y09,46,Agressão por meios não especificados
24,Rio Grande do Norte,2012,10,V09,45,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2013,1,X95,1046,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
24,Rio Grande do Norte,2013,2,V29,178,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2013,3,X99,159,Agressão por meio de objeto cortante ou penetrante
24,Rio Grande do Norte,2013,4,V89,103,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2013,5,X70,102,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2013,6,X59,84,Exposição a fatores não especificados
24,Rio Grande do Norte,2013,7,Y09,60,Agressão por meios não especificados
24,Rio Grande do Norte,2013,8,X93,51,Agressão por meio de disparo de arma de fogo de mão
24,Rio Grande do Norte,2013,9,Y00,42,Agressão por meio de um objeto contundente
24,Rio Grande do Norte,2013,10,V49,42,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2014,1,X95,1213,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
24,Rio Grande do Norte,2014,2,X99,156,Agressão por meio de objeto cortante ou penetrante
24,Rio Grande do Norte,2014,3,V29,141,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2014,4,V89,121,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2014,5,X70,121,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2014,6,X59,91,Exposição a fatores não especificados
24,Rio Grande do Norte,2014,7,Y09,54,Agressão por meios não especificados
24,Rio Grande do Norte,2014,8,X93,53,Agressão por meio de disparo de arma de fogo de mão
24,Rio Grande do Norte,2014,9,W74,47,Afogamento e submersão não especificados
24,Rio Grande do Norte,2014,10,V49,46,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2015,1,X95,1136,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
24,Rio Grande do Norte,2015,2,X99,170,Agressão por meio de objeto cortante ou penetrante
24,Rio Grande do Norte,2015,3,V29,135,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2015,4,V89,112,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2015,5,X70,107,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2015,6,X59,96,Exposição a fatores não especificados
24,Rio Grande do Norte,2015,7,X93,54,Agressão por meio de disparo de arma de fogo de mão
24,Rio Grande do Norte,2015,8,Y00,53,Agressão por meio de um objeto contundente
24,Rio Grande do Norte,2015,9,V49,47,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2015,10,Y09,43,Agressão por meios não especificados
24,Rio Grande do Norte,2016,1,X95,1417,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
24,Rio Grande do Norte,2016,2,X99,149,Agressão por meio de objeto cortante ou penetrante
24,Rio Grande do Norte,2016,3,V29,149,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2016,4,X70,144,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2016,5,V89,98,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2016,6,Y00,63,Agressão por meio de um objeto contundente
24,Rio Grande do Norte,2016,7,V99,55,Acidente de transporte não especificado
24,Rio Grande do Norte,2016,8,X93,47,Agressão por meio de disparo de arma de fogo de mão
24,Rio Grande do Norte,2016,9,V23,42,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
24,Rio Grande do Norte,2016,10,W18,39,Outras quedas no mesmo nível
24,Rio Grande do Norte,2017,1,X95,1762,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
24,Rio Grande do Norte,2017,2,X70,145,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2017,3,X99,143,Agressão por meio de objeto cortante ou penetrante
24,Rio Grande do Norte,2017,4,V89,143,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2017,5,V29,98,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2017,6,X93,68,Agressão por meio de disparo de arma de fogo de mão
24,Rio Grande do Norte,2017,7,W18,60,Outras quedas no mesmo nível
24,Rio Grande do Norte,2017,8,Y00,51,Agressão por meio de um objeto contundente
24,Rio Grande do Norte,2017,9,X94,45,"Agressão por meio de disparo de espingarda, carabina ou arma de fogo de maior calibre"
24,Rio Grande do Norte,2017,10,V49,42,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2018,1,X95,1517,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
24,Rio Grande do Norte,2018,2,X70,146,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
24,Rio Grande do Norte,2018,3,V89,142,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
24,Rio Grande do Norte,2018,4,V29,107,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2018,5,X99,95,Agressão por meio de objeto cortante ou penetrante
24,Rio Grande do Norte,2018,6,W18,75,Outras quedas no mesmo nível
24,Rio Grande do Norte,2018,7,X93,59,Agressão por meio de disparo de arma de fogo de mão
24,Rio Grande do Norte,2018,8,W74,42,Afogamento e submersão não especificados
24,Rio Grande do Norte,2018,9,V49,38,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
24,Rio Grande do Norte,2018,10,Y00,35,Agressão por meio de um objeto contundente
25,Paraíba,2008,1,X95,698,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
25,Paraíba,2008,2,V89,345,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
25,Paraíba,2008,3,V29,197,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2008,4,X99,179,Agressão por meio de objeto cortante ou penetrante
25,Paraíba,2008,5,W74,103,Afogamento e submersão não especificados
25,Paraíba,2008,6,X70,98,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
25,Paraíba,2008,7,V03,70,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
25,Paraíba,2008,8,W19,59,Queda sem especificação
25,Paraíba,2008,9,W69,46,Afogamento e submersão em águas naturais
25,Paraíba,2008,10,W87,38,Exposição a corrente elétrica não especificada
25,Paraíba,2009,1,X95,948,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
25,Paraíba,2009,2,V89,373,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
25,Paraíba,2009,3,V29,164,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2009,4,X99,148,Agressão por meio de objeto cortante ou penetrante
25,Paraíba,2009,5,W74,110,Afogamento e submersão não especificados
25,Paraíba,2009,6,X70,105,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
25,Paraíba,2009,7,W19,67,Queda sem especificação
25,Paraíba,2009,8,W69,54,Afogamento e submersão em águas naturais
25,Paraíba,2009,9,W87,39,Exposição a corrente elétrica não especificada
25,Paraíba,2009,10,V49,38,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2010,1,X95,1124,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
25,Paraíba,2010,2,V89,387,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
25,Paraíba,2010,3,V29,167,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2010,4,X99,143,Agressão por meio de objeto cortante ou penetrante
25,Paraíba,2010,5,X70,93,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
25,Paraíba,2010,6,W74,80,Afogamento e submersão não especificados
25,Paraíba,2010,7,V49,51,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2010,8,W19,51,Queda sem especificação
25,Paraíba,2010,9,Y04,44,Agressão por meio de força corporal
25,Paraíba,2010,10,W69,43,Afogamento e submersão em águas naturais
25,Paraíba,2011,1,X95,1280,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
25,Paraíba,2011,2,V89,339,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
25,Paraíba,2011,3,V29,167,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2011,4,X99,151,Agressão por meio de objeto cortante ou penetrante
25,Paraíba,2011,5,X70,102,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
25,Paraíba,2011,6,W74,91,Afogamento e submersão não especificados
25,Paraíba,2011,7,X93,75,Agressão por meio de disparo de arma de fogo de mão
25,Paraíba,2011,8,W19,74,Queda sem especificação
25,Paraíba,2011,9,W69,52,Afogamento e submersão em águas naturais
25,Paraíba,2011,10,V49,43,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2012,1,X95,1167,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
25,Paraíba,2012,2,V89,342,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
25,Paraíba,2012,3,V29,263,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2012,4,X99,167,Agressão por meio de objeto cortante ou penetrante
25,Paraíba,2012,5,X70,124,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
25,Paraíba,2012,6,V49,111,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
25,Paraíba,2012,7,W19,82,Queda sem especificação
25,Paraíba,2012,8,W18,79,Outras quedas no mesmo nível
